0,627.207408428616,1.12045711758595
0.1,1770468.23679636,1.11993094029277
0.2,1216425.51877917,1.11684842417969
0.3,2120573.70599029,1.11203380217065
0.4,1336309.54898091,1.10624902416425
0.5,1238224.59862745,1.09980128266663
0.6,1844693.81113738,1.09128104798701
0.7,2460757.29184308,1.07679327110065
0.8,3072181.03561917,1.0779171595908
0.9,1087135.96145314,1.09029389458922
1,623716.97011315,1.11011678543891
1.1,1047616.62882843,1.13095028006859
1.2,3184624.83102433,1.14529129315299
1.3,2339358.88126491,1.15560489916588
1.4,954548.510211982,1.16478351603924
1.5,1967364.95186566,1.17205678790795
1.6,1822781.52972747,1.17664754186964
1.7,1753725.35236345,1.17899234451664
1.8,1272070.20797817,1.17526835699936
1.9,4099703.0921612,1.16316773012861
2,1570302.89912333,1.15108119817755
2.1,1417399.97447194,1.14222149569294
2.2,2936522.85503513,1.14180185314693
2.3,1735744.01809634,1.15609782143321
2.4,2240393.78394531,1.17561409513219
2.5,3987322.42072347,1.18767211249054
2.6,1372973.08057204,1.18891157777798
2.7,1130994.4261236,1.18551124973277
2.8,1037416.94856796,1.18085449727798
2.9,2396970.3082838,1.17547058399712
3,2249658.55544957,1.17085075053203
3.1,1495616.53578876,1.16631864298705
3.2,2353794.60032497,1.16486733020386
3.3,1600869.61328812,1.1641034082661
3.4,1144237.11745505,1.15806522947803
3.5,820518.310814873,1.14614360594393
3.6,805455.794213529,1.13649816893596
3.7,1237500.37119275,1.13424372249122
3.8,1975778.64478288,1.13492175949315
3.9,3782578.93615731,1.13831281462728
4,2616363.52918226,1.14799022791765
4.1,7059564.48944912,1.16719226479332
4.2,4252282.43840468,1.18393795809723
4.3,8017494.78520959,1.19572352004466
4.4,10692884.5962647,1.19997168831979
4.5,8072505.988058,1.19913465509882
4.6,1272157.25753078,1.19202478708298
4.7,2797926.36740847,1.18270402172085
4.8,2202101.2028622,1.17323332753111
4.9,6247036.49390445,1.16519977136545
5,23789951.4676668,1.15865882734183
5.1,11646604.5599759,1.15181511062455
5.2,4563852.376626,1.14225955790965
5.3,4341152.95666938,1.13297397835441
5.4,2163760.88052154,1.12483248610799
5.5,4535019.99557752,1.12092921573918
5.6,2584202.29737638,1.11871147256037
5.7,2464102.44915405,1.12414112330955
5.8,2505132.90953125,1.13202530220712
5.9,2434561.67504003,1.14083559041758
6,1417911.94650708,1.14690185852276
6.1,1257036.31912729,1.14786427822868
6.2,1349941.29843101,1.14613530565616
6.3,1764074.63993347,1.14364224034391
6.4,3197429.9401768,1.14348819959022
6.5,1100499.98472138,1.14402648121313
6.6,2144108.57509617,1.14402648121313
6.7,1549835.00107585,1.14402648121313
6.8,3169098.43402345,1.14402648121313
6.9,1297338.76573714,1.14402648121313
7,1218108.92912637,1.14402648121313
7.1,1612051.11183395,1.14402648121313
7.2,1447196.70603921,1.14402648121313
7.3,2613655.66339493,1.14402648121313
7.4,861781.523053462,1.14402648121313
7.5,2755563.84112014,1.14402648121313
7.6,795831.373524297,1.14402648121313
7.7,2361078.70844921,1.14492688853269
7.8,2419390.75902595,1.14629758845085
7.9,2227984.0303727,1.14427599752574
8,3715517.35326002,1.13944915309585
8.1,1134939.0238654,1.1344724940825
8.2,3991437.06619548,1.13111482173898
8.3,1623254.91851294,1.13003391099576
8.4,1837748.33092372,1.13110217701563
8.5,3507732.94072568,1.13442951247476
8.6,5359856.24789966,1.1381234834232
8.7,1249455.19470229,1.13996688538419
8.8,1548114.87969816,1.14160775791147
8.9,1670465.56949011,1.14817087467729
9,2124961.89432973,1.16411078357887
9.1,2016070.03933056,1.18404367812582
9.2,1111723.70349928,1.20054453621094
9.3,1541145.32879635,1.20548543076532
9.4,1748114.12818792,1.1940968180273
9.5,1439980.00800003,1.16555337441039
9.6,922564.043981607,1.12473649641645
9.7,1253346.46421992,1.08713509582712
9.8,1262185.37614205,1.06622976977303
9.9,1429045.3953123,1.06713597858077
10,1701379.33250682,1.08708250116212
10.1,5259279.02104517,1.11577195649984
10.2,1143140.83669201,1.14343443794172
10.3,1951497.51386011,1.16141522613616
10.4,2195464.2647993,1.16775154601751
10.5,2695980.09598264,1.16364352208315
10.6,3524350.64148308,1.15424112255212
10.7,2073149.35173956,1.14728368968517
10.8,1714231.19596041,1.14492762262957
10.9,2197347.10494952,1.14504270640807
11,5938287.99943984,1.1527114592545
11.1,4258584.23775431,1.16130360477994
11.2,8145294.0525861,1.16350924185097
11.3,31906749.5268528,1.15540534223381
11.4,26624123.9776946,1.13811119171514
11.5,13714204.5452906,1.11709682088134
11.6,4555959.03515921,1.09804967201315
11.7,2078412.24498539,1.08268155759563
11.8,3182308.35102804,1.07615917208928
11.9,3025358.39511834,1.0660088195412
12,4122330.89827028,1.05912204850239
12.1,4009991.59049085,1.05984815076207
12.2,5906237.30762091,1.06629473806369
12.3,4752285.33494765,1.07542654772013
12.4,6606467.0539767,1.07901943258317
12.5,7598047.54160993,1.09813957387711
12.6,8054555.20818396,1.13718928653117
12.7,13558188.0017154,1.18475387322149
12.8,9645833.74701907,1.22987886405681
12.9,11114636.2310667,1.27311750876047
13,7532323.10322775,1.31659391565009
13.1,7695335.30455493,1.35720288532833
13.2,7951319.5958879,1.39163532729842
13.3,15648683.4176094,1.42268750717182
13.4,9355666.53329708,1.44799445506116
13.5,5893929.75960555,1.47572517729296
13.6,6590519.22152527,1.49615372533935
13.7,9589497.59982873,1.50621235053889
13.8,24562995.920446,1.5035220867026
13.9,30619023.5549276,1.48520675376582
14,21907983.5979136,1.45011890148594
14.1,14730745.7698393,1.40369262356585
14.2,11704304.1273217,1.34561986787364
14.3,8748247.25800112,1.27312938979892
14.4,7808178.59166114,1.19595462171754
14.5,11514192.5996892,1.13542899883559
14.6,14986643.1716045,1.09373594527534
14.7,8212186.93994153,1.0593970110174
14.8,10825405.0757057,1.03081352160719
14.9,4847579.815779,1.00812171350111
15,4470961.92357455,0.992751923310157
15.1,7719047.76957549,0.983959158370049
15.2,22686636.0302944,0.981768879144582
15.3,1997134.097466,0.986041671372762
15.4,5560317.43314455,0.994536610001583
15.5,4549440.61523458,1.00584811554404
15.6,2247300.4182332,1.01911744523481
15.7,5348396.81083815,1.03510511479598
15.8,3502256.38260902,1.0529072991721
15.9,5481559.28876866,1.07021258537289
16,2397870.1784929,1.0887613970011
16.1,4505881.94144434,1.11097891879982
16.2,4540088.67046491,1.13768955458085
16.3,5973942.24264347,1.17335975834977
16.4,8335596.48974877,1.20692241968953
16.5,7705844.19743403,1.24484793129093
16.6,16238981.7991364,1.28744121235228
16.7,11878607.954932,1.31747783539137
16.8,18719208.0129014,1.33553503685819
16.9,30252162.8718302,1.33887446209223
17,10761768.1692951,1.33660710754317
17.1,6588557.13863244,1.31560144183343
17.2,11153171.8805424,1.27652532378208
17.3,6559734.38336463,1.21945025549709
17.4,5766725.67386996,1.15612250178244
17.5,6800051.32199957,1.07744276206603
17.6,8126988.58194475,1.01595803851968
17.7,12934837.9110506,0.97552274009527
17.8,8154992.0941491,0.945695180188211
17.9,5377272.44610765,0.924739468940362
18,3694093.36869214,0.913739472370007
18.1,1940617.3217675,0.916518578645121
18.2,10132870.8311068,0.923117829465857
18.3,4356574.80186833,0.938823300211394
18.4,4756689.44127617,0.961293012846148
18.5,11024532.3320984,1.00185903728052
18.6,9934109.84012713,1.06818587531252
18.7,6993971.0338546,1.13369058176034
18.8,12583671.9805021,1.20232368765392
18.9,8372153.34347241,1.26245026861221
19,7588285.81449815,1.31179546159309
19.1,8125288.6069054,1.3367331104603
19.2,13783327.4737347,1.35959442710969
19.3,11288076.2932344,1.37303096303123
19.4,11297706.5938733,1.38253114079611
19.5,8694899.5180151,1.40838212682685
19.6,12299345.6851056,1.43099387356173
19.7,12578873.3815284,1.46137161810616
19.8,9964568.25967041,1.49819377513013
19.9,4839501.8683802,1.53552700648064
20,11160759.5774214,1.57176049698017
20.1,12561744.459535,1.58774397378424
20.2,14889324.2380751,1.58770235480638
20.3,34367135.4881935,1.56823053989298
20.4,13957470.1187404,1.53982073135253
20.5,15436510.3738875,1.48438402289412
20.6,13108251.3066109,1.412215838374
20.7,9402537.35825388,1.33154866637912
20.8,11937703.5304182,1.25372446532536
20.9,17314163.2659349,1.18105092233373
21,16623459.4627503,1.10154813976092
21.1,11719937.6913195,1.03145669151087
21.2,8055028.87857961,0.981466818915935
21.3,7365998.06857304,0.943022943846377
21.4,3612668.15557931,0.921735423430561
21.5,3556447.1208588,0.910969455223426
